Image_ID,Question,Image_Path,Answer,Other Option 1,Other Option 2,Other Option 3
71rrd3evKEL,What is the approximate length of this flush bolt?,b7d47e34.jpg,6 inches,3 inches,12 inches,9 inches
71rrd3evKEL,Is this flush bolt designed for single doors?,b7d47e34.jpg,no,yes,partially,not visible
71rrd3evKEL,Does the flush bolt appear to be made of metal?,b7d47e34.jpg,yes,no,partially,not applicable
71pasVk5uyL,What is this product?,307555fc.jpg,Cable sleeve,Cable sleeve,Cable tie,Cable protector
71pasVk5uyL,Which category best describes this product?,307555fc.jpg,Cable management,Cable management,Electronics accessories,Office supplies
71pasVk5uyL,What is the primary color of this cable sleeve?,307555fc.jpg,White,White,Black,Gray
71pasVk5uyL,Does this cable sleeve have a zipper?,307555fc.jpg,Yes,Yes,No,Partially
71pasVk5uyL,What is the approximate length of this cable sleeve?,307555fc.jpg,20 inches,20 inches,10 inches,30 inches
71pasVk5uyL,How many cable sleeves are shown in the image?,307555fc.jpg,One,One,Four,Two
61C35DEYVkL,What is this product?,a25cce95.jpg,Drawer Slides,Drawer Slides,Cabinet Hinges,Drawer Pulls
61C35DEYVkL,Which category best describes this product?,a25cce95.jpg,Hardware,Hardware,Furniture,Tools
61C35DEYVkL,What is the primary color of this Drawer Slides?,a25cce95.jpg,White,White,Black,Silver
61C35DEYVkL,"What is the approximate length of these drawer slides in inches, as shown in the image?",a25cce95.jpg,12 inches,12 inches,6 inches,24 inches
61C35DEYVkL,How many drawer slides are included in the image?,a25cce95.jpg,One pair,One pair,One,Two
61C35DEYVkL,What material is the visible part of the drawer made of?,a25cce95.jpg,Wood,Wood,Metal,Plastic
51L0Zy8xAVL,What is this product?,ab4cb009.jpg,Hinges,Door knob,Cabinet pull,Drawer slide
51L0Zy8xAVL,Which category best describes this product?,ab4cb009.jpg,Hardware,Furniture,Tools,Plumbing
51L0Zy8xAVL,What is the primary color of this hinge?,ab4cb009.jpg,Nickel,Brass,Bronze,Chrome
51L0Zy8xAVL,Are the hinges rounded or square in shape?,ab4cb009.jpg,Rounded,Square,Rectangular,Triangular
51L0Zy8xAVL,What material are these hinges made of?,ab4cb009.jpg,Steel,Plastic,Wood,Aluminum
51L0Zy8xAVL,How many hinges are shown in the image?,ab4cb009.jpg,One,Two,Three,Eighteen
71FeHcsiO-L,What is this product?,34ae8d10.jpg,Door Closer,Door Lock,Window Closer,Cabinet Hinge
71FeHcsiO-L,Which category best describes this product?,34ae8d10.jpg,Door Hardware,Window Hardware,Furniture Hardware,Security Hardware
71FeHcsiO-L,What is the primary color of this Door Closer?,34ae8d10.jpg,Silver,Black,Bronze,Gold
71FeHcsiO-L,How many adjustment levels does this door closer have?,34ae8d10.jpg,Six,Three,Two,Four
71FeHcsiO-L,Is this door closer ADA compliant?,34ae8d10.jpg,Yes,No,Partially,Not visible
71FeHcsiO-L,What type of arm does this product have?,34ae8d10.jpg,Standard,Parallel,Non-adjustable,Heavy-duty
61bsXRYlu5L,What is this product?,4b693f70.jpg,Flush Bolt,Door Knob,Door Handle,Latch
61bsXRYlu5L,Which category best describes this product?,4b693f70.jpg,Door Hardware,Window Hardware,Cabinet Hardware,Furniture Hardware
61bsXRYlu5L,What is the primary color of this Flush Bolt?,4b693f70.jpg,Brass,Silver,Black,Bronze
61bsXRYlu5L,What is the shape of this flush bolt?,4b693f70.jpg,Rectangular,Circular,Square,Triangular
61bsXRYlu5L,Is the flush bolt shown attached to a door?,4b693f70.jpg,no,yes,partially,not visible
61bsXRYlu5L,What is the apparent material of this product?,4b693f70.jpg,Metal,Plastic,Wood,Ceramic
7172zMnfSiL,What is this product?,0349f1b2.jpg,Cable sleeve,Cable tie,Cable protector,Wire cover
7172zMnfSiL,Which category best describes this product?,0349f1b2.jpg,Cable management,Computer accessories,Office supplies,Electronics
7172zMnfSiL,What is the primary color of this cable sleeve?,0349f1b2.jpg,White,Black,Gray,Blue
7172zMnfSiL,How many cable sleeves are shown in the image?,0349f1b2.jpg,One,Two,Four,Zero
7172zMnfSiL,What is the apparent length of the cable sleeve in the image?,0349f1b2.jpg,20 inches,10 inches,30 inches,15 inches
7172zMnfSiL,Does the cable sleeve have a zipper?,0349f1b2.jpg,Yes,No,Partially,Not visible
61ZVu0d9+-L,What is this product?,1e9f0f50.jpg,Wall plate,Wall plate,Light switch,Outlet cover
61ZVu0d9+-L,Which category best describes this product?,1e9f0f50.jpg,Hardware,Hardware,Lighting,Electrical
61ZVu0d9+-L,What is the primary color of this wall plate?,1e9f0f50.jpg,Bronze,Bronze,Silver,Gold
61ZVu0d9+-L,How many toggles does this wall plate accommodate?,1e9f0f50.jpg,One,One,Two,Three
61ZVu0d9+-L,What is the shape of this wall plate?,1e9f0f50.jpg,Rectangular,Rectangular,Square,Circular
61ZVu0d9+-L,Does the wall plate appear to have a beveled edge?,1e9f0f50.jpg,Yes,Yes,No,Partially
61CU58NJ-mL,What is this product?,6f44a63d.jpg,Wall Plate,Switch Plate,Outlet Cover,Light Switch
61CU58NJ-mL,Which category best describes this product?,6f44a63d.jpg,Hardware,Electrical,Home Decor,Home Improvement
61CU58NJ-mL,What is the primary color of this Wall Plate?,6f44a63d.jpg,Bronze,Silver,Gold,Black
61CU58NJ-mL,How many switch openings does this wall plate have?,6f44a63d.jpg,Two,One,Three,Four
61CU58NJ-mL,What is the shape of this wall plate?,6f44a63d.jpg,Rectangular,Square,Circular,Oval
61CU58NJ-mL,Is this a single gang wall plate?,6f44a63d.jpg,no,yes,partially,not visible
61LTAis3SZL,What is this product?,8d0f766f.jpg,Drawer slides,Cabinet hinges,Door handles,Shelf brackets
61LTAis3SZL,Which category best describes this product?,8d0f766f.jpg,Hardware,Furniture,Tools,Fasteners
61LTAis3SZL,What is the primary color of this drawer slides?,8d0f766f.jpg,Steel,Black,Silver,Brass
61LTAis3SZL,How many pairs of drawer slides are included in this set?,8d0f766f.jpg,Five,One,Three,Ten
61LTAis3SZL,What type of screws are included with this product?,8d0f766f.jpg,Small screws,Large screws,Bolts,Nuts
61LTAis3SZL,Approximately how long are the drawer slides (in inches)?,8d0f766f.jpg,18 inches,6 inches,12 inches,24 inches
611vpBaXMxL,What is this product?,22352cdd.jpg,Gate Latch,Door Lock,Fence Hinge,Window Latch
611vpBaXMxL,Which category best describes this product?,22352cdd.jpg,Gate Hardware,Door Hardware,Fence Hardware,Cabinet Hardware
611vpBaXMxL,What is the primary color of this Gate Latch?,22352cdd.jpg,Black,Silver,Brown,White
611vpBaXMxL,Is this gate latch designed for post-mounting?,22352cdd.jpg,yes,no,partially,not visible
611vpBaXMxL,Does the gate latch include a spring mechanism?,22352cdd.jpg,yes,no,partially,not applicable
611vpBaXMxL,Is a padlock compatible with this latch?,22352cdd.jpg,yes,no,partially,not applicable
513-7-aMMHL,What is this product?,b12df5d9.jpg,Drawer Slides,Drawer Slides,Cabinet Hinges,Door Handles
513-7-aMMHL,Which category best describes this product?,b12df5d9.jpg,Hardware,Hardware,Furniture,Tools
513-7-aMMHL,What is the primary color of this Drawer Slides?,b12df5d9.jpg,White,White,Black,Silver
513-7-aMMHL,What is the approximate length of this drawer slide?,b12df5d9.jpg,14 inches,14 inches,10 inches,18 inches
513-7-aMMHL,How many drawer slides are included in the set?,b12df5d9.jpg,Two,One,Two,Four
513-7-aMMHL,Are there any visible mounting holes on the drawer slide?,b12df5d9.jpg,Yes,Yes,No,Partially
717eFlZJCWL,What is this product?,51c72b63.jpg,Flush Bolt,Flush Bolt,Door Handle,Door Knob
717eFlZJCWL,Which category best describes this product?,51c72b63.jpg,Door Hardware,Door Hardware,Cabinet Hardware,Window Hardware
717eFlZJCWL,What is the primary color of this Flush Bolt?,51c72b63.jpg,Nickel,Nickel,Brass,Bronze
717eFlZJCWL,What is the shape of the flush bolt?,51c72b63.jpg,Round,Round,Square,Rectangular
717eFlZJCWL,Is the flush bolt made of stainless steel?,51c72b63.jpg,yes,yes,no,partially
717eFlZJCWL,What is the finish type of this flush bolt?,51c72b63.jpg,Satin,Satin,Polished,Matte
61SoN9dzYpL,What is this product?,61d845b9.jpg,Furniture legs,Cabinet knobs,Desk organizers,Chair wheels
61SoN9dzYpL,Which category best describes this product?,61d845b9.jpg,Furniture hardware,Home decor,Tools,Electrical components
61SoN9dzYpL,What is the primary color of this furniture legs?,61d845b9.jpg,Black,Brown,Silver,Gold
61SoN9dzYpL,How many furniture legs are included in this set?,61d845b9.jpg,Four,Two,Six,Eight
61SoN9dzYpL,What additional hardware is included with the legs?,61d845b9.jpg,Screws and feet,Nuts and bolts,Washers,Brackets
61SoN9dzYpL,What is the approximate length of each leg?,61d845b9.jpg,16 inches,8 inches,24 inches,12 inches
51jna1KhyxL,What is this product?,7c944a0c.jpg,Ball catch,Door knob,Door handle,Cabinet latch
51jna1KhyxL,Which category best describes this product?,7c944a0c.jpg,Cabinet hardware,Door hardware,Furniture hardware,Locks
51jna1KhyxL,What is the primary color of this ball catch?,7c944a0c.jpg,Brass,Silver,Black,Bronze
51jna1KhyxL,Is the ball catch mechanism visible in the image?,7c944a0c.jpg,Yes,No,Partially,Not visible
51jna1KhyxL,How many ball catches are shown in the image?,7c944a0c.jpg,One,Two,Three,Four
51jna1KhyxL,Does the image show a locking mechanism?,7c944a0c.jpg,No,Yes,Partially,Not applicable
819imWUgStL,What is this product?,2f644255.jpg,Cable sleeve,Cable organizer,Cable wrap,Cable protector
819imWUgStL,Which category best describes this product?,2f644255.jpg,Cable management,Electronics accessories,Office supplies,Computer peripherals
819imWUgStL,What is the primary color of this cable sleeve?,2f644255.jpg,Black,Gray,White,Blue
819imWUgStL,What is the approximate length of one cable sleeve?,2f644255.jpg,40 inches,20 inches,60 inches,30 inches
819imWUgStL,How many cable sleeves are included in the package?,2f644255.jpg,Two,One,Three,Four
819imWUgStL,Does the cable sleeve have a zipper?,2f644255.jpg,Yes,No,Partially,Not visible
71mh5GJoGuL,What is this product?,e7d1ac71.jpg,Door closer,Door closer,Door hinge,Door lock
71mh5GJoGuL,Which category best describes this product?,e7d1ac71.jpg,Door Hardware,Door Hardware,Window Hardware,Cabinet Hardware
71mh5GJoGuL,What is the primary color of this door closer?,e7d1ac71.jpg,White,White,Silver,Black
71mh5GJoGuL,Is the door closer shown in the image adjustable?,e7d1ac71.jpg,Yes,Yes,No,Partially
71mh5GJoGuL,Does the door closer appear to have a standard arm?,e7d1ac71.jpg,Yes,Yes,No,Partially
71mh5GJoGuL,How many independent valves does this door closer appear to have?,e7d1ac71.jpg,Two,Two,One,Three
916XmX0heBL,What is this product?,dc6011f7.jpg,Cable Sleeve,Cable Tie,Cord Protector,Wire Organizer
916XmX0heBL,Which category best describes this product?,dc6011f7.jpg,Cable Management,Electronics,Office Supplies,Home Decor
916XmX0heBL,What is the primary color of this Cable Sleeve?,dc6011f7.jpg,White,Black,Gray,Blue
916XmX0heBL,Does this cable sleeve have a Velcro closure?,dc6011f7.jpg,Yes,No,Partially,Not visible
916XmX0heBL,What is the approximate length of the cable sleeve?,dc6011f7.jpg,60 inches,12 inches,36 inches,24 inches
916XmX0heBL,Is the material of the cable sleeve flexible?,dc6011f7.jpg,Yes,No,Partially,Not visible
71LKWyVqKTL,What is this product?,83cbb53d.jpg,Flush Bolt,Flush Bolt,Door Handle,Door Knob
71LKWyVqKTL,Which category best describes this product?,83cbb53d.jpg,Door Hardware,Door Hardware,Window Hardware,Cabinet Hardware
71LKWyVqKTL,What is the primary color of this Flush Bolt?,83cbb53d.jpg,Bronze,Bronze,Silver,Gold
71LKWyVqKTL,What type of doors is this flush bolt designed for?,83cbb53d.jpg,Double Doors,Double Doors,Single Doors,Sliding Doors
71LKWyVqKTL,Is the flush bolt rectangular in shape?,83cbb53d.jpg,yes,yes,no,partially
71LKWyVqKTL,Does the flush bolt appear to have a metallic finish?,83cbb53d.jpg,yes,yes,no,partially
61-weosdByL,What is this product?,6be14554.jpg,Pole Socket,Pipe Fitting,Wall Mount,Door Knob
61-weosdByL,Which category best describes this product?,6be14554.jpg,Hardware,Plumbing,Furniture,Decor
61-weosdByL,What is the primary color of this Pole Socket?,6be14554.jpg,Brass,Silver,Gold,Black
61-weosdByL,How many holes are visible on this pole socket?,6be14554.jpg,Three,One,Four,Two
61-weosdByL,What is the shape of this product?,6be14554.jpg,Round,Square,Rectangular,Oval
61-weosdByL,Is this product made of metal?,6be14554.jpg,Yes,No,Partially,Not visible
61UEIm8nWSL,What is this product?,798a2777.jpg,Hinge,Door knob,Drawer pull,Cabinet handle
61UEIm8nWSL,Which category best describes this product?,798a2777.jpg,Door Hardware,Cabinet Hardware,Window Hardware,Furniture Hardware
61UEIm8nWSL,What is the primary color of this Hinge?,798a2777.jpg,Nickel,Brass,Bronze,Chrome
61UEIm8nWSL,What is the shape of this hinge?,798a2777.jpg,Rounded,Square,Rectangular,Oval
61UEIm8nWSL,Is the hinge made of steel?,798a2777.jpg,yes,no,partially,not visible
61UEIm8nWSL,How many screws are included?,798a2777.jpg,Six,Four,Eight,Twelve
61BLSQX0oKL,What is this product?,c674ac48.jpg,Wall plate,Wall plate,Outlet cover,Switch plate
61BLSQX0oKL,Which category best describes this product?,c674ac48.jpg,Hardware,Hardware,Electronics,Lighting
61BLSQX0oKL,What is the primary color of this wall plate?,c674ac48.jpg,Nickel,Nickel,White,Black
61BLSQX0oKL,How many switch/outlet openings does this wall plate have?,c674ac48.jpg,Four,Four,Two,Three
61BLSQX0oKL,What is included with this product (besides the wall plate)?,c674ac48.jpg,Screws,Screws,Electrical tape,Wires
61BLSQX0oKL,What is the finish type of this wall plate?,c674ac48.jpg,Satin,Satin,Glossy,Matte
715Aq1IBnBL,What is this product?,b8abe755.jpg,Hinges,Locks,Handles,Latches
715Aq1IBnBL,Which category best describes this product?,b8abe755.jpg,Hardware,Furniture,Tools,Fasteners
715Aq1IBnBL,What is the primary color of this hinges?,b8abe755.jpg,Bronze,Silver,Gold,Black
715Aq1IBnBL,What is the shape of these hinges?,b8abe755.jpg,Square,Rectangular,Round,Oval
715Aq1IBnBL,Are screws included with the hinges?,b8abe755.jpg,Yes,No,Partially,Not visible
715Aq1IBnBL,How many hinges are in this pack?,b8abe755.jpg,12,6,24,4
51UCi6BH5XL,What is this product?,8402c4a2.jpg,Barn door hardware,Door handle,Sliding door track,Cabinet hardware
51UCi6BH5XL,Which category best describes this product?,8402c4a2.jpg,Door hardware,Furniture hardware,Building supplies,Home decor
51UCi6BH5XL,What is the primary color of this barn door hardware?,8402c4a2.jpg,Black,Silver,Bronze,White
51UCi6BH5XL,What is the shape of the hardware?,8402c4a2.jpg,J shape,I shape,L shape,U shape
51UCi6BH5XL,What material is this hardware made of?,8402c4a2.jpg,Steel,Aluminum,Wood,Plastic
51UCi6BH5XL,How many rollers are visible on this hardware?,8402c4a2.jpg,Two,One,Three,Four
51MzEAE1xCL,What is this product?,319bd739.jpg,Cable sleeve,Cable tie,Power strip,Extension cord
51MzEAE1xCL,Which category best describes this product?,319bd739.jpg,Cord management,Electronics accessories,Office supplies,Home theater
51MzEAE1xCL,What is the primary color of this cable sleeve?,319bd739.jpg,Black,White,Gray,Blue
51MzEAE1xCL,What is the approximate length of this cable sleeve?,319bd739.jpg,80 inches,40 inches,60 inches,100 inches
51MzEAE1xCL,Does this cable sleeve appear to have a fastening mechanism?,319bd739.jpg,Yes,No,Partially,Not visible
61m9UmdAgbL,What is this product?,09873b98.jpg,Hinges,Latches,Handles,Locks
61m9UmdAgbL,Which category best describes this product?,09873b98.jpg,Door Hinges,Cabinet Hinges,Furniture Hinges,Window Hinges
61m9UmdAgbL,What is the primary color of this Hinges?,09873b98.jpg,Bronze,Silver,Gold,Black
61m9UmdAgbL,What is the shape of these hinges?,09873b98.jpg,Square,Rectangular,Round,Oval
61m9UmdAgbL,Are the hinges made of steel?,09873b98.jpg,Yes,No,Partially,Not visible
61m9UmdAgbL,How many screw holes are visible on each hinge leaf?,09873b98.jpg,Four,Two,Three,Six
610GKgiYpsL,What is this product?,c9f89f17.jpg,Wall plate,Light switch,Outlet cover,Power strip
610GKgiYpsL,Which category best describes this product?,c9f89f17.jpg,Wall Plates,Electrical Outlets,Light Fixtures,Hardware
610GKgiYpsL,What is the primary color of this wall plate?,c9f89f17.jpg,Antique Brass,Silver,Black,White
610GKgiYpsL,How many switch/outlet openings are visible on this plate?,c9f89f17.jpg,Two,One,Three,Four
610GKgiYpsL,What is the apparent material of this wall plate?,c9f89f17.jpg,Metal,Plastic,Wood,Ceramic
610GKgiYpsL,Does the wall plate include screws for installation (based on the description)?,c9f89f17.jpg,Yes,No,Partially,Not visible
51SMFA-gdnL,What is this product?,9ccd25a9.jpg,Ball Catch,Door Knob,Door Handle,Latch
51SMFA-gdnL,Which category best describes this product?,9ccd25a9.jpg,Cabinet Hardware,Door Hardware,Furniture Hardware,Building Supplies
51SMFA-gdnL,What is the primary color of this Ball Catch?,9ccd25a9.jpg,Silver,Gold,Black,Bronze
51SMFA-gdnL,How many ball catches are shown in the image?,9ccd25a9.jpg,One,Two,Three,Four
51SMFA-gdnL,What is the apparent finish of the metal parts?,9ccd25a9.jpg,Satin,Polished,Matte,Brushed
51SMFA-gdnL,Does the product appear to have a locking mechanism?,9ccd25a9.jpg,No,Yes,Partially,Not visible
51A+4LrAQxL,What is this product?,83e9fd0d.jpg,Drawer Slides,Drawer Slides,Cabinet Hinges,Door Handles
51A+4LrAQxL,Which category best describes this product?,83e9fd0d.jpg,Hardware,Hardware,Furniture,Tools
51A+4LrAQxL,What is the primary color of this Drawer Slides?,83e9fd0d.jpg,Steel,Steel,Black,Bronze
51A+4LrAQxL,How many pairs of drawer slides are shown in the image?,83e9fd0d.jpg,Two,Two,Five,One
51A+4LrAQxL,What is the approximate length of each drawer slide?,83e9fd0d.jpg,18 inches,18 inches,12 inches,24 inches
51A+4LrAQxL,Are the drawer slides shown in the image appear to be made of metal?,83e9fd0d.jpg,Yes,Yes,No,Partially
61c6siR+NlL,What is this product?,af1fbbb8.jpg,Wall plate,Light switch,Outlet cover,Power strip
61c6siR+NlL,Which category best describes this product?,af1fbbb8.jpg,Wall plates,Electrical fittings,Hardware,Home Decor
61c6siR+NlL,What is the primary color of this wall plate?,af1fbbb8.jpg,Bronze,Silver,White,Black
61c6siR+NlL,How many switches does this wall plate accommodate?,af1fbbb8.jpg,Two,One,Three,Four
61c6siR+NlL,What is the overall shape of the wall plate?,af1fbbb8.jpg,Rectangular,Square,Circular,Oval
61c6siR+NlL,Does the wall plate appear to have decorative elements?,af1fbbb8.jpg,Yes,No,Partially,Not visible
71A0+dJM66L,What is this product?,3c1526c7.jpg,Cable sleeve,Cable organizer,Power strip,Zip tie
71A0+dJM66L,Which category best describes this product?,3c1526c7.jpg,Cable management,Electronics accessories,Computer peripherals,Office supplies
71A0+dJM66L,What is the primary color of this cable sleeve?,3c1526c7.jpg,Black,Grey,White,Blue
71A0+dJM66L,Is the cable sleeve shown in the image zippered?,3c1526c7.jpg,Yes,No,Partially,Not visible
71A0+dJM66L,How many cables are visible inside the sleeve?,3c1526c7.jpg,Two,One,Three,Zero
71A0+dJM66L,What material appears to be used for the cable sleeve?,3c1526c7.jpg,Neoprene,Plastic,Fabric,Leather
